25327,Brooklyn,NY,125,1
25328,Chicago,IL,60,0
25329,New York,NY,120,1
25330,New York,NY,249,3
25331,New York,NY,85,0
25332,New York,NY,100,4
25333,Seattle,WA,135,2
25334,New York,NY,80,3
25335,Chicago,IL,250,4
25336,Charlotte,NC,75,1
25337,Brooklyn,NY,110,1
25338,New Orleans,LA,65,2
25339,Pittsburgh,PA,45,19
25340,Boston,MA,179,0
25341,New York,NY,120,0
25342,Pasadena,CA,3600,0
25343,Portland,OR,22,0
25344,New York,NY,190,2
25345,Miami,FL,525,0
25346,Brooklyn,NY,75,1
25347,New York,NY,89,3
25348,Chicago,IL,240,6
25349,Arlington,VA,100,3
25350,Los Angeles,CA,390,7
25351,Chicago,IL,385,8
25352,New York,NY,110,2
25353,New Orleans,LA,300,0
25354,Los Angeles,CA,150,0
25355,Brooklyn,NY,58,0
25356,Chicago,IL,40,14
25357,Brooklyn,NY,235,1
25358,New York,NY,99,15
25359,Pasadena,CA,195,1
25360,Austin,TX,175,1
25361,Los Angeles,CA,65,0
25362,Brooklyn,NY,150,5
25363,Brooklyn,NY,75,4
25364,Oakland,CA,80,1
25365,Arlington,VA,95,2
25366,New York,NY,375,0
25367,San Francisco,CA,135,0
25368,West Hollywood,CA,140,3
25369,Miami,FL,140,4
25370,San Francisco,CA,50,3
25371,New York,NY,140,1
25372,San Francisco,CA,150,0
25373,New York,NY,80,0
25374,Brooklyn,NY,180,4
25375,Brooklyn,NY,90,3
25376,Los Angeles,CA,95,2
25377,Brooklyn,NY,149,2
25378,New York,NY,140,0
25379,New York,NY,175,0
25380,Los Angeles,CA,99,7
25381,New York,NY,200,2
25382,Washington,DC,450,1
25383,San Francisco,CA,89,0
25384,New York,NY,150,0
25385,Brooklyn,NY,175,0
25386,New York,NY,52,0
25387,New York,NY,299,1
25388,Brooklyn,NY,55,0
25389,San Francisco,CA,90,17
25390,New York,NY,185,2
25391,Brooklyn,NY,90,0
25392,Washington,DC,129,0
25393,Washington,DC,100,0
25394,Portland,OR,95,8
25395,Brooklyn,NY,100,0
25396,New York,NY,100,1
25397,Brooklyn,NY,130,1
25398,Austin,TX,85,2
25399,New York,NY,150,2
25400,Ann Arbor,MI,320,13
25401,Park City,UT,109,9
25402,New York,NY,60,9
25403,Long Island City,NY,65,14
25404,New York,NY,109,2
25405,San Francisco,CA,190,0
25406,New York,NY,89,0
25407,Pasadena,CA,120,0
25408,New York,NY,275,1
25409,Long Island City,NY,69,11
25410,New York,NY,200,0
25411,New York,NY,249,1
25412,Brooklyn,NY,125,1
25413,Malibu,CA,125,26
25414,Cambridge,MA,85,0
25415,New York,NY,175,0
25416,New York,NY,50,7
25417,Santa Monica,CA,189,1
25418,Palo Alto,CA,185,0
25419,San Francisco,CA,106,3
25420,Miami,FL,400,0
25421,Brooklyn,NY,94,10
25422,Alexandria,VA,100,0
25423,Brooklyn,NY,185,0
25424,New York,NY,90,0
25425,New York,NY,100,0
25426,Houston,TX,80,2
25427,New York,NY,200,1
25428,Brooklyn,NY,90,0
25429,Indianapolis,IN,45,5
25430,New York,NY,350,0
25431,Chicago,IL,119,0
25432,New York,NY,70,15
25433,Brooklyn,NY,145,0
25434,Portland,OR,105,0
25435,Miami Beach,FL,98,6
25436,Baltimore,MD,149,0
25437,New York,NY,165,5
25438,Santa Monica,CA,100,0
25439,Miami Beach,FL,120,0
25440,Washington,DC,119,0
25441,New York,NY,130,2
25442,Miami Beach,FL,207,0
25443,New Orleans,LA,150,1
25444,Brooklyn,NY,200,1
25445,Portland,OR,140,9
25446,San Francisco,CA,245,3
25447,New York,NY,150,0
25448,Sonoma,CA,100,1
25449,Brooklyn,NY,150,0
25450,Queens,NY,125,2
25451,Brooklyn,NY,100,0
25452,New York,NY,250,1
25453,Washington,DC,45,0
25454,New York,NY,260,2
25455,San Diego,CA,195,5
25456,Queens,NY,90,0
25457,Brooklyn,NY,150,1
25458,Manhattan Beach,CA,229,2
25459,Los Angeles,CA,85,17
25460,New York,NY,450,2
25461,Boulder,CO,80,0
25462,New York,NY,50,0
25463,New York,NY,600,0
25464,Washington,DC,149,0
25465,New York,NY,50,0
25466,New York,NY,150,1
25467,Miami Beach,FL,499,0
25468,Sonoma,CA,400,12
25469,Brooklyn,NY,50,1
25470,Denver,CO,89,5
25471,Long Island City,NY,125,0
25472,Los Angeles,CA,130,10
25473,New York,NY,130,6
25474,Queens,NY,130,4
25475,Salt Lake City,UT,75,0
25476,Los Angeles,CA,100,0
25477,Denver,CO,150,15
25478,Marina del Rey,CA,300,1
25479,Oakland,CA,98,8
25480,Long Island City,NY,100,1
25481,New York,NY,225,0
25482,Los Angeles,CA,99,0
25483,Cambridge,MA,80,0
25484,San Diego,CA,50,1
25485,Los Angeles,CA,100,4
25486,San Diego,CA,225,0
25487,Los Angeles,CA,80,6
25488,San Francisco,CA,75,5
25489,Los Angeles,CA,50,17
25490,Miami Beach,FL,325,1
25491,San Francisco,CA,138,4
25492,New York,NY,190,1
25493,Brooklyn,NY,99,1
25494,Brooklyn,NY,100,2
25495,Washington,DC,149,4
25496,New York,NY,180,3
25497,New York,NY,200,5
25498,New York,NY,175,0
25499,Beverly Hills,CA,599,16
25500,New York,NY,50,0
25501,Berkeley,CA,150,0
25502,Brooklyn,NY,160,5
25503,Boulder,CO,100,0
25504,Brooklyn,NY,125,1
25505,San Francisco,CA,75,1
25506,Queens,NY,90,3
25507,Nashville,TN,99,8
25508,New York,NY,280,2
25509,New York,NY,165,3
25510,Brooklyn,NY,122,0
25511,Baltimore,MD,59,15
25512,New York,NY,225,0
25513,Miami Beach,FL,325,0
25514,Brooklyn,NY,88,16
25515,New York,NY,123,7
25516,Chicago,IL,95,5
25517,Miami Beach,FL,425,1
25518,San Francisco,CA,110,11
25519,Berkeley,CA,150,0
25520,Brooklyn,NY,79,2
25521,Somerville,MA,50,1
25522,New York,NY,225,0
25523,Los Angeles,CA,90,0
25524,Chicago,IL,60,11
25525,San Francisco,CA,150,0
25526,Los Angeles,CA,500,5
25527,San Jose,CA,75,0
25528,Los Angeles,CA,85,2
25529,New York,NY,75,1
25530,Chicago,IL,220,0
25531,New York,NY,99,13
25532,New York,NY,155,2
25533,New York,NY,135,1
25534,Boston,MA,329,0
25535,Los Angeles,CA,40,0
25536,New York,NY,95,11
25537,Austin,TX,185,1
25538,Brookline,MA,350,4
25539,Chicago,IL,100,0
25540,Tucson,AZ,75,3
25541,New York,NY,80,0
25542,Brooklyn,NY,79,0
25543,Brooklyn,NY,90,2
25544,Santa Monica,CA,300,0
25545,Denver,CO,190,0
25546,Portland,OR,90,0
25547,San Francisco,CA,350,0
25548,Los Angeles,CA,90,4
25549,New York,NY,64,0
25550,Chicago,IL,125,1
25551,Brooklyn,NY,75,0
25552,Miami,FL,98,11
25553,Pasadena,CA,90,4
25554,San Francisco,CA,90,0
25555,New York,NY,180,4
25556,Brooklyn,NY,50,2
25557,New York,NY,155,21
25558,New York,NY,185,1
25559,Miami,FL,700,0
25560,Queens,NY,80,1
25561,Washington,DC,300,2
25562,Atlanta,GA,175,3
25563,Chicago,IL,200,0
25564,Los Angeles,CA,100,1
25565,New York,NY,110,0
25566,Miami Beach,FL,119,11
25567,Brooklyn,NY,112,8
25568,Chicago,IL,275,0
25569,Los Angeles,CA,95,0
25570,Miami Beach,FL,286,5
25571,New York,NY,195,0
25572,Brooklyn,NY,94,1
25573,Austin,TX,200,1
25574,Las Vegas,NV,188,4
25575,New York,NY,250,0
25576,New York,NY,200,2
25577,Miami,FL,150,2
25578,New York,NY,295,1
25579,Providence,RI,75,3
25580,Seattle,WA,95,2
25581,New York,NY,185,0
25582,San Francisco,CA,285,0
25583,Baltimore,MD,60,4
25584,Los Angeles,CA,139,1
25585,Brooklyn,NY,129,0
25586,Portland,OR,59,3
25587,San Francisco,CA,100,0
25588,San Francisco,CA,125,1
25589,Miami Beach,FL,450,0
25590,Tucson,AZ,93,0
25591,New York,NY,200,1
25592,New York,NY,175,0
25593,Washington,DC,300,0
25594,San Francisco,CA,75,4
25595,Boston,MA,139,8
25596,Philadelphia,PA,65,4
25597,Austin,TX,10,0
25598,New York,NY,135,0
25599,Providence,RI,75,2
25600,New York,NY,275,0
25601,New York,NY,225,0
25602,New York,NY,105,0
25603,Jersey City,NJ,50,6
25604,Brooklyn,NY,130,1
25605,Brooklyn,NY,265,2
25606,Austin,TX,690,0
25607,New York,NY,110,2
25608,Seattle,WA,65,0
25609,New York,NY,150,1
25610,Los Angeles,CA,95,0
25611,Scottsdale,AZ,65,5
25612,New York,NY,125,2
25613,New York,NY,120,0
25614,Miami,FL,110,7
25615,San Francisco,CA,80,0
25616,New York,NY,125,1
25617,New York,NY,200,0
25618,Chicago,IL,175,3
25619,Park City,UT,350,1
25620,San Francisco,CA,100,0
25621,Washington,DC,100,13
25622,San Francisco,CA,94,0
25623,Washington,DC,500,0
25624,New York,NY,120,9
25625,Chicago,IL,60,21
25626,Albuquerque,NM,24,1
25627,Brooklyn,NY,100,0
25628,Baltimore,MD,199,0
25629,New York,NY,185,2
25630,San Francisco,CA,55,1
25631,New York,NY,120,0
25632,New York,NY,250,1
25633,New York,NY,145,0
25634,New York,NY,145,0
25635,New York,NY,85,0
25636,New York,NY,150,1
25637,New York,NY,189,9
25638,Baltimore,MD,149,6
25639,Miami,FL,159,1
25640,Miami Beach,FL,120,7
25641,Brooklyn,NY,80,1
25642,New York,NY,160,0
25643,New York,NY,80,0
25644,New York,NY,250,0
25645,New York,NY,170,2
25646,San Francisco,CA,180,1
25647,New York,NY,165,1
25648,Boston,MA,140,4
25649,Austin,TX,58,1
25650,Atlanta,GA,105,8
25651,Austin,TX,400,0
25652,New York,NY,300,3
25653,Brooklyn,NY,68,0
25654,Dallas,TX,55,0
25655,New York,NY,120,0
25656,Miami Beach,FL,350,8
25657,Berkeley,CA,85,6
25658,New York,NY,290,1
25659,San Francisco,CA,115,1
25660,Dallas,TX,55,0
25661,Brooklyn,NY,50,5
25662,Dallas,TX,55,1
25663,Los Angeles,CA,209,0
25664,Chicago,IL,110,3
25665,Chicago,IL,97,3
25666,Park City,UT,99,4
25667,Brooklyn,NY,350,4
25668,Portland,OR,50,4
25669,New York,NY,196,0
25670,Brooklyn,NY,150,5
25671,New York,NY,170,2
25672,Seattle,WA,49,8
25673,Venice,CA,325,1
25674,New York,NY,60,0
25675,Anchorage,AK,150,0
25676,San Francisco,CA,150,1
25677,New Orleans,LA,100,3
25678,Brooklyn,NY,35,19
25679,Brooklyn,NY,100,0
25680,Sonoma,CA,85,2
25681,Chicago,IL,44,8
25682,Brooklyn,NY,35,16
25683,Brooklyn,NY,125,4
25684,Los Angeles,CA,125,2
25685,New York,NY,160,20
25686,New York,NY,125,3
25687,Brooklyn,NY,125,0
25688,Tucson,AZ,75,5
25689,New York,NY,75,1
25690,Brooklyn,NY,95,1
25691,Durham,CA,125,2
25692,New York,NY,100,0
25693,San Francisco,CA,199,5
25694,New York,NY,245,4
25695,Brooklyn,NY,150,2
25696,Boston,MA,80,0
25697,Santa Monica,CA,300,0
25698,Long Island City,NY,95,0
25699,Austin,TX,280,0
25700,New York,NY,100,1
25701,New York,NY,175,1
25702,New Orleans,LA,125,3
25703,Boston,MA,160,2
25704,Santa Monica,CA,199,1
25705,Boulder,CO,90,11
25706,Miami Beach,FL,50,0
25707,San Francisco,CA,120,4
25708,Santa Monica,CA,110,0
25709,Los Angeles,CA,105,0
25710,New York,NY,245,1
25711,Brooklyn,NY,200,0
25712,New York,NY,110,7
25713,Brooklyn,NY,86,1
25714,New York,NY,110,0
25715,Brooklyn,NY,90,0
25716,New York,NY,105,0
25717,Queens,NY,25,0
25718,Long Island City,NY,100,0
25719,New York,NY,90,1
25720,Chicago,IL,109,1
25721,Santa Rosa,CA,120,0
25722,Baltimore,MD,69,15
25723,New York,NY,250,3
25724,New York,NY,250,0
25725,New York,NY,150,1
25726,Brooklyn,NY,135,7
25727,Brooklyn,NY,65,0
25728,New Orleans,LA,275,5
25729,Brooklyn,NY,74,3
25730,New Orleans,LA,400,1
25731,Washington,DC,500,0
25732,New York,NY,110,2
25733,New York,NY,125,12
25734,New York,NY,229,3
25735,San Francisco,CA,119,3
25736,New York,NY,250,1
25737,Washington,DC,105,10
25738,Boulder,CO,80,1
25739,Washington,DC,150,0
25740,Phoenix,AZ,32,7
25741,New York,NY,99,11
25742,Washington,DC,150,2
25743,Washington,DC,250,0
25744,San Francisco,CA,185,1
25745,Boston,MA,100,18
25746,New York,NY,60,3
25747,Miami Beach,FL,209,0
25748,San Jose,CA,80,6
25749,Seattle,WA,155,5
25750,Marina del Rey,CA,143,1
25751,New York,NY,249,3
25752,New York,NY,120,2
25753,New York,NY,120,0
25754,Miami,FL,209,1
25755,Jersey City,NJ,46,3
25756,New York,NY,300,0
25757,Los Angeles,CA,70,12
25758,New York,NY,445,0
25759,Cambridge,MA,80,2
25760,San Diego,CA,75,5
25761,Los Angeles,CA,295,9
25762,New York,NY,295,0
25763,New York,NY,180,0
25764,New Orleans,LA,250,5
25765,New York,NY,95,1
25766,Washington,DC,115,4
25767,Washington,DC,45,11
25768,New Orleans,LA,500,0
25769,New Orleans,LA,200,1
25770,New York,NY,110,0
25771,Chicago,IL,145,0
25772,New York,NY,120,2
25773,San Francisco,CA,135,0
25774,Los Angeles,CA,60,0
25775,Chicago,IL,55,8
25776,Brooklyn,NY,65,1
25777,Miami,FL,300,0
25778,Chicago,IL,180,0
25779,New York,NY,150,1
25780,Seattle,WA,70,0
25781,Boston,MA,80,1
25782,New York,NY,175,2
25783,Boston,MA,75,3
25784,San Francisco,CA,120,0
25785,Berkeley,CA,75,0
25786,Berkeley,CA,300,0
25787,Brooklyn,NY,150,6
25788,Washington,DC,300,0
25789,San Diego,CA,1000,0
25790,Atlanta,GA,125,0
25791,New York,NY,170,0
25792,New York,NY,290,1
25793,New York,NY,250,0
25794,Mountain View,CA,53,4
25795,Portland,OR,60,2
25796,Brooklyn,NY,65,0
25797,Taos,NM,159,1
25798,Queens,NY,149,1
25799,San Diego,CA,125,3
25800,Miami Beach,FL,399,4
25801,Queens,NY,149,5
25802,Portland,OR,65,19
25803,New York,NY,190,2
25804,New York,NY,300,0
25805,New York,NY,169,0
25806,Oakland,CA,112,0
25807,Brooklyn,NY,150,1
25808,Jersey City,NJ,92,9
25809,Chicago,IL,169,12
25810,New York,NY,62,11
25811,Miami Beach,FL,120,7
25812,New York,NY,275,2
25813,Bronx,NY,44,9
25814,San Francisco,CA,110,2
25815,Los Angeles,CA,100,0
25816,Marina del Rey,CA,144,3
25817,Portland,OR,90,8
25818,San Francisco,CA,395,5
25819,Chicago,IL,98,0
25820,Brooklyn,NY,160,3
25821,New York,NY,205,4
25822,Washington,DC,450,0
25823,Brooklyn,NY,80,11
25824,Brooklyn,NY,160,3
25825,New York,NY,150,1
25826,New York,NY,230,0
25827,New Orleans,LA,90,13
25828,New York,NY,130,1
25829,New York,NY,200,0
25830,New York,NY,50,1
25831,New York,NY,129,0
25832,Los Angeles,CA,100,0
25833,Nashville,TN,50,0
25834,New York,NY,89,1
25835,New York,NY,89,4
25836,West Hollywood,CA,150,3
25837,New York,NY,300,0
25838,New York,NY,255,0
25839,Los Angeles,CA,250,0
25840,New Haven,CT,65,11
25841,Arlington,VA,220,0
25842,Sunny Isles Beach,FL,350,2
25843,San Francisco,CA,160,10
25844,New York,NY,185,0
25845,San Francisco,CA,135,9
25846,New York,NY,114,16
25847,New York,NY,160,1
25848,Brooklyn,NY,90,1
25849,New York,NY,140,0
25850,New York,NY,850,8
25851,Santa Monica,CA,159,8
25852,Brooklyn,NY,150,2
25853,New York,NY,200,1
25854,San Diego,CA,250,4
25855,Chicago,IL,119,3
25856,West Hollywood,CA,250,1
25857,New York,NY,150,2
25858,San Francisco,CA,175,2
25859,Brooklyn,NY,150,2
25860,Miami,FL,130,1
25861,Miami,FL,125,3
25862,Washington,DC,159,4
25863,Atlanta,GA,54,2
25864,Long Island City,NY,125,3
25865,Brooklyn,NY,60,0
25866,Tampa,FL,75,11
25867,New York,NY,200,1
25868,Venice,CA,159,0
25869,Nashville,TN,60,6
25870,New York,NY,95,7
25871,New York,NY,250,4
25872,Chicago,IL,165,7
25873,Venice,CA,263,0
25874,Queens,NY,90,0
25875,New York,NY,300,0
25876,Venice,CA,235,0
25877,Venice,CA,240,0
25878,Brooklyn,NY,120,2
25879,Venice,CA,329,1
25880,Venice,CA,299,0
25881,Los Angeles,CA,329,0
25882,New York,NY,85,2
25883,New York,NY,150,3
25884,Atlanta,GA,58,25
25885,Queens,NY,60,0
25886,Seattle,WA,70,1
25887,Boston,MA,75,0
25888,San Francisco,CA,214,7
25889,Berkeley,CA,38,0
25890,San Diego,CA,75,15
25891,San Francisco,CA,210,0
25892,New York,NY,300,2
25893,San Diego,CA,195,1
25894,Phoenix,AZ,40,9
25895,Las Vegas,NV,29,7
25896,San Francisco,CA,300,3
25897,Paris,RI,107,0
25898,Arlington,VA,1400,0
25899,New York,NY,180,0
25900,Atlanta,GA,62,16
25901,Tucson,AZ,95,0
25902,New Orleans,LA,75,3
25903,New York,NY,149,6
25904,New York,NY,250,2
25905,Kissimmee,FL,135,0
25906,West Hollywood,CA,150,1
25907,New York,NY,120,5
25908,New Orleans,LA,140,0
25909,Brooklyn,NY,95,1
25910,Pasadena,CA,125,0
25911,Kissimmee,FL,195,0
25912,Washington,DC,249,2
25913,New York,NY,95,3
25914,New York,NY,80,0
25915,New York,NY,300,0
25916,New York,NY,125,3
25917,Kissimmee,FL,155,0
25918,Brooklyn,NY,168,0
25919,Park City,UT,495,0
25920,Durham,NC,100,0
25921,Austin,TX,350,1
25922,Kissimmee,FL,110,0
25923,Chicago,IL,125,1
25924,Indianapolis,IN,45,3
25925,New York,NY,70,2
25926,New York,NY,90,1
25927,Los Angeles,CA,75,2
25928,Park City,UT,845,0
25929,Venice,CA,200,0
25930,Washington,DC,299,1
25931,Boston,MA,100,0
25932,San Francisco,CA,145,10
25933,Oakland,CA,100,1
25934,New York,NY,150,0
25935,Marina del Rey,CA,250,2
25936,Washington,DC,179,0
25937,Washington,DC,1200,0
25938,Los Angeles,CA,70,0
25939,New York,NY,55,0
25940,Brooklyn,NY,99,1
25941,Washington,DC,88,0
25942,Philadelphia,PA,75,0
25943,New York,NY,399,0
25944,Los Angeles,CA,99,2
25945,Park City,UT,895,0
25946,Brooklyn,NY,63,1
25947,Brooklyn,NY,63,2
25948,Chicago,IL,145,5
25949,Brooklyn,NY,165,0
25950,Oakland,CA,85,2
25951,New York,NY,159,9
25952,Los Angeles,CA,115,3
25953,New York,NY,180,0
25954,Park City,UT,895,0
25955,Santa Monica,CA,125,0
25956,Oakland,CA,175,0
25957,New York,NY,125,2
25958,Boston,MA,125,0
25959,Los Angeles,CA,200,0
25960,Brooklyn,NY,165,1
25961,Santa Monica,CA,165,5
25962,Queens,NY,55,0
25963,Chicago,IL,219,7
25964,Sunny Isles Beach,FL,230,1
25965,Pittsburgh,PA,110,0
25966,Miami Beach,FL,85,8
25967,Berkeley,CA,50,4
25968,Los Angeles,CA,70,0
25969,New York,NY,169,5
25970,San Francisco,CA,398,5
25971,Washington,DC,85,2
25972,New York,NY,175,2
25973,Miami,FL,150,18
25974,Washington,DC,115,2
25975,San Francisco,CA,200,1
25976,New York,NY,130,4
25977,Chicago,IL,109,5
25978,Brooklyn,NY,122,5
25979,San Francisco,CA,175,17
25980,Chicago,IL,80,3
25981,San Francisco,CA,95,0
25982,New York,NY,175,7
25983,New York,NY,125,1
25984,New York,NY,183,1
25985,Scottsdale,AZ,129,4
25986,San Francisco,CA,120,3
25987,New York,NY,180,1
25988,New York,NY,105,0
25989,New York,NY,195,0
25990,New York,NY,100,0
25991,Tampa,FL,75,13
25992,New York,NY,95,0
25993,Marina del Rey,CA,149,7
25994,Washington,DC,175,0
25995,New York,NY,95,0
25996,Paris,RI,121,2
25997,Brooklyn,NY,100,3
25998,Brooklyn,NY,75,0
25999,Park City,UT,279,1
26000,Long Island City,NY,65,4
26001,New York,NY,200,0
26002,Brooklyn,NY,210,11
26003,Honolulu,HI,40,6
26004,Brooklyn,NY,105,2
26005,Orlando,FL,250,0
26006,New York,NY,170,18
26007,Denver,CO,99,14
26008,New York,NY,325,0
26009,Brooklyn,NY,150,0
26010,New York,NY,200,11
26011,Brooklyn,NY,140,3
26012,Brooklyn,NY,150,1
26013,Cambridge,MA,84,7
26014,San Francisco,CA,70,8
26015,Oakland,CA,85,9
26016,Santa Monica,CA,175,7
26017,Oakland,CA,60,3
26018,New York,NY,125,15
26019,Dallas,TX,125,0
26020,La Jolla,CA,110,16
26021,San Francisco,CA,65,0
26022,San Francisco,CA,89,0
26023,San Francisco,CA,109,0
26024,New York,NY,399,1
26025,Chicago,IL,75,3
26026,Long Beach,CA,120,7
26027,San Francisco,CA,135,13
26028,Miami,FL,189,3
26029,San Francisco,CA,160,2
26030,San Francisco,CA,335,0
26031,Queens,NY,115,0
26032,Brooklyn,NY,135,0
26033,New Haven,CT,10,0
26034,Savannah,GA,203,0
26035,New York,NY,200,0
26036,Chicago,IL,55,1
26037,New York,NY,150,6
26038,Brooklyn,NY,95,0
26039,San Francisco,CA,125,3
26040,New York,NY,130,2
26041,New York,NY,325,5
26042,Cambridge,MA,106,2
26043,Brooklyn,NY,95,1
26044,New York,NY,250,0
26045,Miami,FL,200,16
26046,New York,NY,50,0
26047,Miami Beach,FL,110,13
26048,New York,NY,1000,0
26049,New York,NY,200,1
26050,Miami Beach,FL,119,2
26051,Los Angeles,CA,50,2
26052,New York,NY,280,0
26053,Los Angeles,CA,75,5
26054,New York,NY,149,0
26055,Los Angeles,CA,80,0
26056,Brooklyn,NY,85,2
26057,Queens,NY,149,3
26058,Tucson,AZ,175,1
26059,Denver,CO,150,3
26060,Los Angeles,CA,200,0
26061,San Francisco,CA,225,3
26062,Oakland,CA,85,1
26063,Arlington,VA,99,4
26064,Miami Beach,FL,160,7
26065,New York,NY,300,2
26066,New York,NY,300,0
26067,Brooklyn,NY,135,0
26068,Washington,DC,69,10
26069,Long Island City,NY,100,2
26070,Brooklyn,NY,400,0
26071,New York,NY,299,1
26072,Bronx,NY,161,2
26073,Brooklyn,NY,90,3
26074,New York,NY,124,19
26075,Washington,DC,95,0
26076,Austin,TX,100,1
26077,New York,NY,150,2
26078,New York,NY,120,0
26079,San Francisco,CA,120,0
26080,Oakland,CA,125,12
26081,Minneapolis,MN,85,0
26082,San Francisco,CA,200,0
26083,New York,NY,100,4
26084,Venice,CA,600,0
26085,New York,NY,85,1
26086,New York,NY,200,5
26087,Brooklyn,NY,59,7
26088,Chicago,IL,100,0
26089,New Orleans,LA,250,0
26090,Dallas,TX,95,6
26091,Miami Beach,FL,50,1
26092,New York,NY,199,1
26093,New York,NY,100,0
26094,New York,NY,210,0
26095,New York,NY,103,0
26096,Savannah,GA,180,1
26097,Washington,DC,123,0
26098,Brooklyn,NY,175,2
26099,Brooklyn,NY,120,0
26100,New York,NY,180,0
26101,New York,NY,179,3
26102,Washington,DC,99,1
26103,Oakland,CA,75,0
26104,New York,NY,163,5
26105,New York,NY,75,0
26106,Washington,DC,380,0
26107,La Jolla,CA,600,0
26108,Washington,DC,85,2
26109,New York,NY,125,2
26110,Portland,OR,80,5
26111,New York,NY,170,4
26112,Park City,UT,995,0
26113,Brooklyn,NY,250,6
26114,Chicago,IL,250,0
26115,Miami Beach,FL,99,2
26116,Chicago,IL,125,0
26117,Seattle,WA,115,19
26118,Austin,TX,275,0
26119,Brooklyn,NY,130,0
26120,Las Vegas,NV,80,4
26121,Park City,UT,895,0
26122,Queens,NY,350,1
26123,Long Island City,NY,115,2
26124,New York,NY,900,0
26125,Arlington,VA,55,26
26126,New Orleans,LA,200,2
26127,New York,NY,150,0
26128,Los Angeles,CA,45,0
26129,Hermosa Beach,CA,80,3
26130,Santa Monica,CA,300,0
26131,Brookline,MA,340,3
26132,San Francisco,CA,145,10
26133,Atlanta,GA,65,10
26134,New York,NY,60,0
26135,New York,NY,220,1
26136,Arlington,VA,175,0
26137,New York,NY,150,0
26138,Washington,DC,159,6
26139,New Orleans,LA,450,1
26140,New York,NY,48,2
26141,Park City,UT,2395,0
26142,New York,NY,130,0
26143,Chicago,IL,125,2
26144,Los Angeles,CA,149,1
26145,Los Angeles,CA,100,0
26146,San Francisco,CA,195,0
26147,Queens,NY,63,3
26148,Brooklyn,NY,125,3
26149,Brooklyn,NY,40,1
26150,Washington,DC,160,6
26151,New York,NY,180,0
26152,Venice,CA,199,1
26153,Park City,UT,1900,0
26154,Sunny Isles Beach,FL,700,0
26155,Washington,DC,150,5
26156,Los Angeles,CA,55,2
26157,West Hollywood,CA,300,2
26158,New York,NY,85,1
26159,New York,NY,150,4
26160,Boulder,CO,60,0
26161,Washington,DC,145,11
26162,Queens,NY,79,0
26163,Miami,FL,1500,1
26164,New York,NY,330,0
26165,Davenport,FL,79,0
26166,Brooklyn,NY,59,9
26167,New York,NY,250,0
26168,Brooklyn,NY,200,0
26169,Brooklyn,NY,59,2
26170,New York,NY,199,1
26171,Arlington,VA,99,0
26172,Washington,DC,150,0
26173,New York,NY,150,18
26174,Washington,DC,125,3
26175,Brooklyn,NY,75,0
26176,New York,NY,150,2
26177,Brooklyn,NY,65,3
26178,Los Angeles,CA,350,0
26179,New York,NY,100,0
26180,Washington,DC,175,0
26181,Miami,FL,135,2
26182,Los Angeles,CA,90,2
26183,New York,NY,150,0
26184,San Francisco,CA,90,0
26185,New York,NY,250,1
26186,Seattle,WA,109,0
26187,New York,NY,135,1
26188,Miami Beach,FL,129,0
26189,New York,NY,100,3
26190,Washington,DC,99,6
26191,Brooklyn,NY,135,2
26192,New Orleans,LA,90,1
26193,Washington,DC,900,0
26194,New York,NY,190,2
26195,Santa Monica,CA,495,3
26196,Tucson,AZ,175,1
26197,Brooklyn,NY,95,18
26198,San Francisco,CA,110,6
26199,New Orleans,LA,200,0
26200,Glendale,CA,85,0
26201,Brooklyn,NY,150,2
26202,San Diego,CA,40,0
26203,Long Island City,NY,100,10
26204,Miami Beach,FL,150,3
26205,Brooklyn,NY,80,3
26206,Newport Beach,CA,125,9
26207,Silver Spring,MD,60,4
26208,New York,NY,120,1
26209,Park City,UT,1495,0
26210,Brooklyn,NY,75,1
26211,Washington,DC,350,0
26212,Brooklyn,NY,75,0
26213,Washington,DC,400,0
26214,Oakland,CA,80,2
26215,Austin,TX,85,8
26216,Arlington,VA,48,2
26217,New York,NY,250,1
26218,New York,NY,200,1
26219,New York,NY,165,13
26220,Brooklyn,NY,149,6
26221,Austin,TX,170,3
26222,San Francisco,CA,50,0
26223,Park City,UT,3000,0
26224,New York,NY,100,1
26225,San Francisco,CA,400,0
26226,Miami Beach,FL,400,0
26227,Brooklyn,NY,130,0
26228,Scottsdale,AZ,75,1
26229,Park City,UT,1980,0
26230,San Francisco,CA,197,0
26231,San Francisco,CA,120,3
26232,Brooklyn,NY,45,1
26233,Park City,UT,10000,0
26234,Venice,CA,95,1
26235,Los Angeles,CA,99,0
26236,San Francisco,CA,90,1
26237,New York,NY,150,11
26238,Dallas,TX,75,0
26239,Seattle,WA,160,2
26240,New York,NY,120,17
26241,Park City,UT,1950,1
26242,New York,NY,170,0
26243,San Francisco,CA,107,0
26244,San Francisco,CA,139,9
26245,New York,NY,220,0
26246,Charlotte,NC,60,2
26247,Los Angeles,CA,70,5
26248,Palo Alto,CA,330,0
26249,San Francisco,CA,80,0
26250,Portland,OR,54,0
26251,Brooklyn,NY,100,1
26252,New Orleans,LA,150,3
26253,Miami,FL,125,9
26254,Venice,CA,135,21
26255,Miami,FL,400,0
26256,New York,NY,130,1
26257,Washington,DC,150,0
26258,New York,NY,70,1
26259,New York,NY,120,0
26260,Washington,DC,549,4
